name,region,country,country_code,population,surface,images,executed,processed,aggregated,density,folder,B_n_nodes,B_m_street,B_bicycle_det,B_car_det,B_bus_det,B_motorcycle_det,B_truck_det,B_parking meter_det,B_bench_det,B_residential_lu,B_grass_lu,B_forest_lu,B_cemetery_lu,ind,folder2,t_n_nodes,t_m_street,t_bicycle_det,t_car_det,t_bus_det,t_motorcycle_det,t_truck_det,t_parking meter_det,t_bench_det,t_residential_lu,t_grass_lu,t_forest_lu,t_cemetery_lu
Brunssum,Limburg,the Netherlands,NL,27691,17.25,36790,1,1,1,1605.2753623188405,Brunssum_NL,0.007395141450594751,8.666737546845468e-05,1.1090014136151172,0.011630990617418032,0.17696513679393236,0.0852270086395166,0.013269931437662284,-0.0960757993351983,0.08216736152850773,2.0693960279050076e-07,3.6550196848899003e-07,-1.228745974583035e-06,1.9750301683048986e-07,106.0,/Users/francisco/Developer/Cities/Brunssum_NL,3.093209607589165,1.8627022821916217,17.97180560129888,7.695413062288712,1.652387174644983,0.858506943274661,0.37571737382418025,-0.32936414110727963,1.533848619641054,0.1308687908184292,0.1958136839710487,-0.7420774940693962,0.01600749113738549
Bunnik,Utrecht,the Netherlands,NL,15649,36.97,58596,1,1,1,423.28915336759536,Bunnik_NL,-0.0004882966441543423,0.00021438649862174435,0.6352661197019254,0.0032904479191546137,0.02062772357074684,0.1206663348917226,0.002199402026178774,0.25854272319394345,0.11281259291842774,5.322099615021897e-06,2.0637009668529263e-07,1.6711303353467847e-07,-2.4387305532896125e-05,107.0,/Users/francisco/Developer/Cities/Bunnik_NL,-0.45258740164514355,10.057429021775013,23.11608262815664,3.8420455149105934,0.39533083464567964,1.6838287060160029,0.1344941041993873,1.63786612215719,9.934964755027305,5.220952770428535,0.43140545534389446,0.18088944240821508,-1.7328290692380608
Bunschoten,Utrecht,the Netherlands,NL,22321,30.38,37227,1,1,1,734.7267939433839,Bunschoten_NL,0.010621936753926593,0.00018585414742622794,0.4966116613820944,0.0034537898006723024,0.11468617607855967,0.8371167142462925,-0.021640673847138234,2.3393879559320894,0.12348904910571828,8.870791879436618e-06,7.299422518699162e-08,-5.497326940252613e-06,-4.5960000139210844e-06,108.0,/Users/francisco/Developer/Cities/Bunschoten_NL,5.052288200894923,4.373009067873203,27.546598211811503,2.9424874460495345,2.6080160916662813,9.744648735218606,-1.4588202284678427,5.763268852695418,4.444670550179106,6.161855068711946,0.1861411717236876,-0.6400780057903406,-0.4854234000290367
Buren,Gelderland,the Netherlands,NL,27225,133.89,117234,1,1,1,203.33856150571367,Buren_NL,0.0017903235330592126,0.00017185896748417957,0.8915134547455095,0.00880814232823306,0.023367262379241693,0.1416249152827408,0.047024829236128246,-0.14027215806564836,0.04894452792966675,2.9908213776185824e-06,1.5203400518905954e-07,-4.2713776283998424e-07,-5.475597923168608e-06,109.0,/Users/francisco/Developer/Cities/Buren_NL,1.8097900844886077,15.047714677075108,32.31365187182156,12.046694444798852,0.9291150650207027,4.131374727423908,5.9439744533358265,-0.7453405853017107,8.623532313956728,6.8700965865460715,1.036408022795859,-0.566984279874652,-1.0287508593683405
Capelle aan den IJssel,Zuid-Holland,the Netherlands,NL,67255,14.14,80938,1,1,1,4756.364922206506,Capelle aan den IJssel_NL,0.008854364469719895,0.0002004704463919516,0.4128533929600033,0.0036649721520922492,0.07098888198778804,0.412795571797785,-0.0021372140516854495,0.80802752451847,0.0856401021667978,5.292739540989628e-06,-4.573957437666573e-06,-2.634861795816906e-06,-1.0582943040992469e-05,110.0,/Users/francisco/Developer/Cities/Capelle aan den IJssel_NL,3.3133766068079047,3.370402478623795,13.78750138120635,4.006412014683933,0.9151565290300888,5.350363712654688,-0.10418667452569906,1.451013045647082,1.6983751370814253,3.2740676361536494,-1.4132953049705559,-0.5019555733907751,-0.7346787399482799
Cranendonck,Noord-Brabant,the Netherlands,NL,20671,76.4,74007,1,1,1,270.5628272251309,Cranendonck_NL,0.00834415775083665,8.54006323627326e-05,0.5993111405178662,0.01209109714696457,0.13793230477633417,0.48451259385482764,-0.013103455725005252,0.71268681379267,0.09746331508376427,9.756596306706908e-07,1.5245272849679696e-08,-5.183782606327825e-07,5.821526196281117e-06,111.0,/Users/francisco/Developer/Cities/Cranendonck_NL,7.227674789914205,6.6237583582923785,30.718391878736615,18.388598686352104,4.243502854365615,9.934648599264895,-1.4178482845773468,3.4559868025943046,9.184963132700073,2.541079981347866,0.05500042423405029,-2.053392836336876,0.6163286112326305
Culemborg,Gelderland,the Netherlands,NL,29348,29.29,43252,1,1,1,1001.9801980198021,Culemborg_NL,0.01008463791452386,2.8296591130962852e-05,0.26981789922249294,0.0019419565275605628,0.22504353985377334,0.3105164392472464,0.013380402495347379,-0.20455124214000614,0.10351944850234783,1.1523231304006203e-05,4.433103600760183e-07,1.8636042819968622e-07,-1.2482244409147265e-05,112.0,/Users/francisco/Developer/Cities/Culemborg_NL,4.845485976948575,0.6567663232233516,17.283013799199185,1.6786093859542124,2.591858290983119,6.765593706514207,0.5628637024669516,-1.1825679089396144,5.0173029494916035,8.660317469560843,0.6735114066382147,0.1101522341406599,-0.8712516441774748
Dalfsen,Overijssel,the Netherlands,NL,29171,165.07,148961,1,1,1,176.7189677106682,Dalfsen_NL,0.002989473333551996,0.0001371875506174668,0.48571927800053016,0.010321107258536525,0.31438056233671685,0.06284071213396933,0.0170773642441178,0.5654693363435963,0.025434273047049757,5.5210715087619594e-06,1.4757705504678773e-07,-1.0582293165849533e-06,-3.0704071478899356e-06,113.0,/Users/francisco/Developer/Cities/Dalfsen_NL,3.6971667456586,12.874553286717434,37.211535750385984,14.61187079010821,11.20802080237483,2.531140956098434,1.7079963069660062,2.2518969380844296,6.148362191670366,11.49754975184306,1.2465798533112724,-3.8377202604661167,-0.6853607788019199
Dantumadiel,Fryslan,the Netherlands,NL,18977,84.66,61706,1,1,1,224.1554453106544,Dantumadiel_NL,0.001857940934547476,0.0001987181689761037,0.9966166881012893,0.00962887026498097,-0.059447347403154195,0.5680953452159614,0.06604591988108888,-0.3768926702229438,-0.003941301970087917,3.5103380035869193e-06,3.5033217926139683e-08,-2.587717786853029e-06,1.870079684754883e-05,114.0,/Users/francisco/Developer/Cities/Dantumadiel_NL,1.5216933790291467,12.12859905322187,35.22903273513765,10.051489801929005,-2.1501246152743034,12.962231615976778,5.079925509619771,-1.686341904375953,-0.7916157269804466,7.308019566122727,0.2775261888213097,-2.4422449561736754,3.3375454224306806
De Fryske Marren,Fryslan,the Netherlands,NL,51604,351.29,258849,1,1,1,146.89857382789148,De Fryske Marren_NL,-0.001925175173539272,0.00012093770359728601,1.0182980466880762,0.016883537114125914,0.014627086935600653,0.4461899333094833,-0.01299306690299289,-0.019025732378211153,0.0319044398104318,2.407501038505794e-06,-2.7236755630087744e-08,-8.066945827924177e-07,4.296357122098276e-06,115.0,/Users/francisco/Developer/Cities/De Fryske Marren_NL,-5.15020597102356,22.525723378779517,114.9335089245,51.2448442496013,1.0575539812196402,20.546672745483363,-2.588760643527295,-0.3121549329464596,10.559711684622124,12.193488780067678,-0.5926671176755153,-2.7918060685181403,1.6557974188421385
Den Helder,Noord-Holland,the Netherlands,NL,56348,45.25,97958,1,1,1,1245.2596685082874,Den Helder_NL,0.005010889002860424,0.00034945928015780965,0.43684536890166015,0.004762525622573541,0.09526688346295872,0.826380458318685,0.060148318015913346,-0.11007056611004427,0.1977809616234952,6.994187087592376e-06,-2.4701203372998423e-06,-1.0307577400200575e-05,-6.679886257843243e-05,116.0,/Users/francisco/Developer/Cities/Den Helder_NL,5.880230486238221,19.442953414744355,64.02025627202167,8.951211868638039,3.93309441764987,24.37270485599594,4.458547549739669,-1.2177479465564702,9.180324500324907,10.302307409319193,-3.2484391643473876,-6.456215705136685,-9.03562405398848
Deurne,Noord-Brabant,the Netherlands,NL,32604,116.93,129068,1,1,1,278.83349012229536,Deurne_NL,0.0042629700792625085,0.0001057212745337202,0.40714039946809794,0.006176613138404177,0.06692297557809318,0.3268931018001665,0.019746829464639636,-0.17486077506384817,0.016704970993411845,4.828643881812302e-06,-1.0900451654879252e-07,-1.0211586189947448e-06,2.6363503296693225e-06,117.0,/Users/francisco/Developer/Cities/Deurne_NL,5.771311689395577,10.805920624961644,29.89516936874827,11.146017297214065,2.659414471856996,8.433233791385094,2.8942114498145326,-1.320675196526101,5.546243302364279,13.456370191024131,-0.6161539497058185,-4.270760146349064,0.38655204037921376
Deventer,Overijssel,the Netherlands,NL,101440,130.68,259123,1,1,1,776.2473217018671,Deventer_NL,0.0052796914748627745,0.0002283702788876813,0.6790322128442702,0.002413083998961161,0.352592889798466,0.6741479329512144,-0.016839174566438665,0.5208874298671121,0.08440439788100468,2.8150732940926348e-06,-2.3787602081996378e-07,-2.4957650956056582e-06,-2.0183263577220062e-06,118.0,/Users/francisco/Developer/Cities/Deventer_NL,5.905024133331572,13.738539268328573,59.24115442697146,3.962306222605899,9.270457642988662,19.815719085193596,-1.7054115309756412,2.2353448251131374,8.22642180139113,4.758783801470395,-0.8232482974163731,-4.337136276130998,-0.38846359423417337
Diemen,Noord-Holland,the Netherlands,NL,31762,11.99,78187,1,1,1,2649.0408673894913,Diemen_NL,0.0012638967139401987,0.0001535810460740167,0.42799947637773295,-9.113337501789583e-05,0.23122002341177855,0.37280005081530193,0.09757972702194184,0.9576881669026437,0.23764008157691313,1.4822491878187349e-05,-2.8800582691381167e-06,-1.6291747511091294e-06,1.5880907403412884e-06,119.0,/Users/francisco/Developer/Cities/Diemen_NL,0.833152001724743,3.679334237315518,19.795418427756687,-0.06445321945268781,2.2403551863470534,7.128533231312135,2.3854650766488636,1.4760102053248096,5.374058307256073,5.499803081621877,-1.3256469233527064,-0.7361465598478653,0.17327202245692494
Dijk en Waard,Noord-Holland,the Netherlands,NL,87783,62.09,180315,1,1,1,1413.8025446931872,Dijk en Waard_NL,0.0017989749340075398,0.0002140212203544712,0.20032328986811357,0.005077120155596701,0.06511903780873862,0.3316475363435528,0.03376743704143257,-0.05517313353593966,0.08766643126046762,5.587965065117403e-06,-5.576601848456008e-07,-4.031474055015699e-06,1.826375433791876e-06,120.0,/Users/francisco/Developer/Cities/Dijk en Waard_NL,1.7079880405766468,9.813011094295394,14.984942100451848,7.904261297191961,1.5689186209570067,8.1690511814907,2.3768684788611245,-0.30431919631353854,5.99620203514129,9.844887027890964,-1.0435053140748405,-1.9994431447148666,0.18671222752026403
Dinkelland,Overijssel,the Netherlands,NL,26595,175.71,141733,1,1,1,151.35735017927266,Dinkelland_NL,-0.0007387097095265525,0.00019041429909408096,0.3964075779305962,0.015699630231140682,0.13925105468488666,0.3186263348547301,0.019400257377669185,-0.08011763219956532,0.10287100786146863,2.8937934468623967e-06,2.849038956003208e-07,-5.639120562701672e-07,-3.68454764789833e-06,121.0,/Users/francisco/Developer/Cities/Dinkelland_NL,-2.1212422474246964,18.027313000050334,32.10213658448589,16.882852679863852,4.501720397418834,8.215764316295111,2.028260464802216,-0.3352363353147874,13.198893244144617,4.402934441103409,1.905848096094177,-1.6845310838395828,-0.48673675925654764
Doesburg,Gelderland,the Netherlands,NL,11039,11.53,21676,1,1,1,957.4154379878578,Doesburg_NL,0.0050483098029627214,0.00024053151458872107,0.6077037276259705,0.001170871422081489,-0.20753250573309207,1.646358550018345,0.08192075099627201,-0.31940096793138584,0.07430739328027969,7.3157224345494076e-06,-3.4377263762769943e-07,1.4369381428863863e-06,-1.676735954210178e-05,122.0,/Users/francisco/Developer/Cities/Doesburg_NL,1.2130748565638292,3.4482956159164613,18.660754276863763,0.5181366255258947,-2.4795975169739517,20.75663729702774,1.8773020504779125,-0.7302778578858252,2.761320513972954,3.755448583589184,-0.3649761038628864,0.27789533222211776,-0.9485519357251936
Doetinchem,Gelderland,the Netherlands,NL,58552,79.05,137632,1,1,1,740.6957621758381,Doetinchem_NL,0.011012123985471974,0.0001591966994242447,0.7207266946460176,0.006029273707275886,0.13225338783358936,0.8230503829941562,0.030320108273058352,-0.20354687983849515,0.10956805434994325,4.417097828542423e-06,2.823100386406222e-07,-1.7461489476996974e-06,-1.584347099819995e-05,123.0,/Users/francisco/Developer/Cities/Doetinchem_NL,8.474020551643981,6.93831250103941,48.13585266396209,8.772251369117273,4.710821933948303,20.993519527098478,2.081971021548815,-0.9337579205071722,8.092093257362077,6.903809432388464,0.6782739676474796,-2.2282993410977627,-3.1441190559678676
Drechterland,Noord-Holland,the Netherlands,NL,19993,58.89,61988,1,1,1,339.49736797418916,Drechterland_NL,-0.004781456448937775,0.00020481387456813718,0.3501250767960561,0.006626607967220073,0.032669694698637265,0.07995664834357474,0.11716709205382102,0.4826751238690766,0.02106672600927542,4.380558579053582e-06,2.2284261310613416e-07,2.9546231341185066e-06,5.806002665146991e-06,124.0,/Users/francisco/Developer/Cities/Drechterland_NL,-3.9722908259170295,11.043875954269506,29.358782119731703,7.232514399576868,0.9328566016907038,2.846405852652363,9.40195973780244,1.6354689645900704,2.7698684558300104,7.843332751710502,1.1055123989444933,1.2275813934565132,0.37292672030245616
Drimmelen,Noord-Brabant,the Netherlands,NL,27537,95.18,82754,1,1,1,289.3149821391048,Drimmelen_NL,0.0016712315609923012,0.00017999587823488847,0.7543027841772103,0.005836460885449469,0.05412956919896206,0.23300211490672665,0.006002775059569254,-0.1510648589879364,0.07253702446072138,4.206061282127256e-06,-2.3379684456983394e-08,2.460007497314618e-07,-4.793436479740394e-06,125.0,/Users/francisco/Developer/Cities/Drimmelen_NL,1.4796240377134882,12.453899688460927,42.724511991023306,9.90651195299575,1.7019682149893018,6.177975838306025,0.7642037464256267,-0.43564008785190017,7.955644728422262,9.44959343180724,-0.12142479490388856,0.6273790061776905,-0.7929198529733436
Dronten,Flevoland,the Netherlands,NL,42936,333.57,122558,1,1,1,128.71661120604372,Dronten_NL,0.0066635292754313735,-9.506143647972803e-05,0.8798030312510402,0.0074740245709450015,0.9242807049413608,1.8048428520406143,0.18629776897694253,-2.020024929684126,0.7346040705682079,-1.4255022644250343e-06,6.694482154349732e-07,2.5314364629706336e-06,-1.1555989946786e-06,126.0,/Users/francisco/Developer/Cities/Dronten_NL,6.277532636256615,-6.937816088384478,18.49900644426358,5.987772180804848,18.223904889313623,28.91829665804549,8.330612233020284,-6.152910937449141,62.196706017359524,-2.3453502931018635,1.7710029792984086,6.948129419017757,-0.12148197021291202
Druten,Gelderland,the Netherlands,NL,19209,37.64,41505,1,1,1,510.3347502656748,Druten_NL,0.00670614074616141,0.00014444248476579266,0.8764772401542658,0.006854445611211665,0.24753939866737878,0.31366578388711147,0.004125929017382787,0.017407358559377507,-0.001616094261057664,6.184094536679024e-06,4.828475362366091e-07,-1.1441501580654094e-06,4.532820347529824e-05,127.0,/Users/francisco/Developer/Cities/Druten_NL,2.5790625990314187,3.555568788415953,18.906390848901818,4.677161201276953,3.47405094776438,2.6807101313502653,0.19180301435126684,0.06695317084993395,-0.09053589032489895,5.488088074313952,0.9627799607958589,-0.6187293268702735,2.586789679274214
Duiven,Gelderland,the Netherlands,NL,24958,33.9,85473,1,1,1,736.2241887905604,Duiven_NL,0.001054530030459243,0.00017353235967117374,0.40732646018537566,0.004508882848356262,0.20148680086911097,0.4104135698022737,0.00998995085334962,-0.3396035081139698,0.0496980648265813,8.581751265397839e-06,6.970254711882086e-07,9.342620357815518e-07,-7.182970582801361e-06,128.0,/Users/francisco/Developer/Cities/Duiven_NL,0.7135298405408018,5.627927975041182,15.881215953475586,5.031578597605274,3.2823216698589492,7.337196383607884,0.5892229560970226,-1.2565120042944822,2.207426886958963,9.772835459268913,1.1088125097505541,0.3439463719686483,-0.3609672962231508
Echt-Susteren,Limburg,the Netherlands,NL,31727,103.07,105801,1,1,1,307.81992820413313,Echt-Susteren_NL,0.00623416996612894,0.0001287633570904489,0.7310157364924775,0.0015635153354438777,0.0036395868131498836,0.6165940670517664,0.05257091568269802,-0.4069668694557787,0.050194474544935745,6.372194427225141e-06,-1.5920479845339014e-07,-4.247565129411082e-07,-2.474779701573994e-05,129.0,/Users/francisco/Developer/Cities/Echt-Susteren_NL,6.0000038132483215,9.599799334663784,29.893517403951083,2.4663946033363326,0.0927783049805112,13.337476890035912,5.698463962460598,-1.0206024438819428,4.820417176673278,12.854317658831615,-0.5900776745830671,-1.1766645467696262,-2.3862536821735683
Ede,Gelderland,the Netherlands,NL,120037,318.18,336678,1,1,1,377.2612986359922,Ede_NL,0.004673234667238914,0.00013648498525520994,0.48962791229471136,0.005053957218318305,-0.0004986186754172876,1.2077707324407276,0.032285136734069665,-0.3847902519837118,0.07415052103533265,4.764427998172562e-06,2.939437373787531e-07,-8.282189381106817e-07,4.627097066893108e-06,130.0,/Users/francisco/Developer/Cities/Ede_NL,8.17297438645231,16.568294648372024,79.26010182667866,12.654384404417693,-0.028695587556336957,54.50478527253003,5.103465317364524,-1.8926899251296858,12.564801714338667,11.914365493839044,1.1328590821582023,-5.416489935014243,1.4967181841031927
Eemnes,Utrecht,the Netherlands,NL,9460,31.04,48131,1,1,1,304.76804123711344,Eemnes_NL,0.006304033873606471,0.00010918549891344057,0.5937200791491756,0.0062896319906649584,0.14816660579269963,0.459651775799163,-0.016659670337421256,-0.11618200635543505,0.025716947867273902,2.209144008633652e-06,5.375868466561539e-07,-7.866589329379854e-07,1.6742596143846046e-05,131.0,/Users/francisco/Developer/Cities/Eemnes_NL,3.638571591631345,4.31440847232413,23.757718533014703,6.460393516644987,2.458185999569115,12.42172644765776,-1.273912340515577,-0.6975749387200127,3.2754377059808015,2.061382710595,0.9065212323326868,-0.4681861036688184,1.060754287273777
Eemsdelta,Groningen,the Netherlands,NL,45559,267.89,29466,1,1,1,170.06607189518087,Eemsdelta_NL,0.0003483532701242005,5.656083186316715e-06,0.6362722535877807,0.008200373875547173,0.17199473413750566,0.4289117413076971,0.22784303367456799,0.24391146440949882,0.011821561127066645,1.4661231102169533e-07,6.335863671766675e-08,-7.189982499529754e-09,-2.655419793188105e-07,132.0,/Users/francisco/Developer/Cities/Eemsdelta_NL,2.6024093600156917,2.737844104790175,28.034636055800824,19.814077843133948,12.288930102308338,16.10245673975836,37.859630684983486,3.1837168254972767,5.694359970327082,2.280219091880233,2.3438840489438433,-0.0514216372874171,-0.6188994082232216
Eersel,Noord-Brabant,the Netherlands,NL,19843,82.46,15259,1,1,1,240.63788503516858,Eersel_NL,-0.0005085748401515397,3.063119149263494e-05,0.4852907194762009,0.01520617819505869,0.11025370597911383,1.1029004570123428,0.07058539765242082,-3.2333627294046266e-15,0.10735981163367152,3.979771957442447e-07,-7.87934363646451e-09,-2.7939443514245184e-07,-9.283634803176e-06,133.0,/Users/francisco/Developer/Cities/Eersel_NL,-1.2705170716576017,5.732226890949704,23.794163364308545,30.122852736943397,2.3400731675932187,15.832797703495086,5.457205603437256,-13.957172978672574,13.370461577488523,2.315006131095013,-0.07687820556760046,-2.446834757776351,-1.7504212787395592
Eijsden-Margraten,Limburg,the Netherlands,NL,25855,77.55,75603,1,1,1,333.39780786589296,Eijsden-Margraten_NL,0.0034105261382637985,0.00016147216549767127,0.44514959568151313,0.015445775774978064,-0.028110035939983204,0.21135741791371077,0.022843762478271606,-0.3948832157973449,0.13461889312367514,4.349649337450892e-06,2.5100462831707277e-07,-6.432369602309861e-07,1.7763610612785594e-05,134.0,/Users/francisco/Developer/Cities/Eijsden-Margraten_NL,2.564252781894924,9.070475360464215,18.311680570000135,16.97122174273428,-0.6192162164235344,6.556921732499686,1.7737464391889235,-2.1500910635251143,9.54472742443263,6.681591340083456,0.7769833296622345,-0.9970937102098208,3.7737762308579628
Elburg,Gelderland,the Netherlands,NL,23746,63.82,72093,1,1,1,372.0777185835161,Elburg_NL,0.007215735859681116,0.00020124686919983817,1.1484117998912355,0.008985209105311186,0.016355948633910725,1.0905438188953047,-0.0683428360056326,-0.09344992828522446,0.06299041882449787,1.5200230851393872e-06,2.844504724818484e-07,-5.244054318538803e-07,-1.5654515180606132e-05,135.0,/Users/francisco/Developer/Cities/Elburg_NL,3.8798872610669295,8.31761168228785,37.35061026841398,8.9817554781384,0.37094461827583963,17.980343334432582,-4.037108941727055,-0.6190997820223889,4.0626012607608795,1.655486201335103,0.790242697716944,-1.1447771835524296,-1.978697635885181
Enschede,Overijssel,the Netherlands,NL,160383,140.83,403228,1,1,1,1138.8411560036923,Enschede_NL,0.00033681975895571157,0.00025022116535609916,0.6978739292840853,0.003106800395882005,0.09214483436325704,0.35058770371922415,0.02438667509891627,-0.451440854010049,0.12846578712473547,8.631598713842483e-06,-2.517503637607883e-07,-1.185454699419308e-06,-4.523526790557436e-06,136.0,/Users/francisco/Developer/Cities/Enschede_NL,0.3743080620664559,13.718472241332757,82.7917889584052,5.575952976665468,2.4987582064382075,11.8768154463753,1.844021222803551,-2.4805412053423384,9.742452958816772,12.130732875418643,-0.599663022765582,-2.0325158952658686,-0.9374366789547226
Epe,Gelderland,the Netherlands,NL,33246,156.07,144039,1,1,1,213.01979880822708,Epe_NL,0.0054268320858099975,0.00011936552270139702,0.7947503912135283,0.010696094242674111,0.06482984832451202,0.9471283411089659,0.027104830553293296,0.6512812680167203,0.09518971163618918,5.518200620335424e-06,7.039794708852244e-07,-6.864376661891487e-07,1.0557034170035793e-06,137.0,/Users/francisco/Developer/Cities/Epe_NL,5.150992581163178,9.580828994379905,62.27241712386575,15.454037094524244,1.7611995105914058,20.748292278339193,2.294339094500683,1.72343092270231,13.436224095725931,9.976896729191376,3.334112699060305,-3.74647798575998,0.17112440425564102
Ermelo,Gelderland,the Netherlands,NL,27270,85.63,92235,1,1,1,318.4631554361789,Ermelo_NL,0.01259447798458684,6.082394930290163e-05,0.46890829988407856,0.011539536418567276,0.10256658900470822,0.529638760568249,0.03939925966900284,4.377526677945479,0.20338689899207885,4.188794147237349e-06,1.6135807754197723e-06,-7.417799837732142e-07,-2.4963080866412667e-06,138.0,/Users/francisco/Developer/Cities/Ermelo_NL,9.7868670503957,3.370630196947805,31.10938297670013,11.156694849527481,1.582129159729298,9.989222210553518,2.5568251828801842,2.8755741393565026,14.51554833565212,4.699959258180551,3.0833558064270123,-2.301654616997654,-0.33710879161396407
Etten-Leur,Noord-Brabant,the Netherlands,NL,44124,55.3,93372,1,1,1,797.9023508137433,Etten-Leur_NL,0.0024929193460295983,0.00013637895146584281,0.5065804509603788,0.00511204513479478,0.02096452667019124,0.44281552915740974,0.008436466081658253,0.008664875907430244,0.08502758090341206,3.301844934807483e-06,2.2020095562445225e-07,-4.1482847180108117e-07,-6.013704079874976e-06,139.0,/Users/francisco/Developer/Cities/Etten-Leur_NL,2.7692954724540635,7.282876299619542,38.12462856507845,8.272150082236118,0.8002689786754321,9.028191478803063,0.7098573130496102,0.04772642001015437,5.599119988039488,5.144063191548301,0.5881442547659756,-0.3362619990533421,-0.50318450452892
Geertruidenberg,Noord-Brabant,the Netherlands,NL,21951,26.63,47837,1,1,1,824.295906871949,Geertruidenberg_NL,0.007036298750978949,0.00013063167611671362,0.47443951531291595,0.007450253596092604,0.0138659931782952,0.09130186007615532,0.020797715955180842,-0.14308805523111545,0.06870495424963514,2.2830753654943688e-06,3.3234496266665434e-07,-1.3066117968899114e-06,0.00010899533791838775,140.0,/Users/francisco/Developer/Cities/Geertruidenberg_NL,3.61884868053466,3.7446757813104776,16.807178324048692,7.274260893895264,0.3082807906000249,1.1420108834405278,1.3826660785991387,-0.798627280076373,2.6771056403821896,2.773507680653842,0.5524959906697398,-0.482784998325724,4.8138679191009714
Geldrop-Mierlo,Noord-Brabant,the Netherlands,NL,40163,31.01,86435,1,1,1,1295.1628506933246,Geldrop-Mierlo_NL,-0.0006541679020957264,0.00026530062435595517,0.8077043075724891,0.0032918758179581358,0.0005265179540127063,0.30069393793087495,-0.0011635367761933663,-0.3537478222389173,0.08878850897391208,4.689726780246173e-06,5.334253880071797e-07,-9.724122164764887e-07,8.629515439772346e-06,141.0,/Users/francisco/Developer/Cities/Geldrop-Mierlo_NL,-0.4368089842152702,7.5945569400604604,37.0298318282402,3.5251749346127497,0.00850596800691142,4.431389594951793,-0.06977603861361716,-0.9836391895865624,2.8377353415870576,4.578620093271219,0.5231553790820705,-1.0703484705562805,0.5761866321190053
Gemert-Bakel,Noord-Brabant,the Netherlands,NL,31078,122.14,123514,1,1,1,254.44571802849188,Gemert-Bakel_NL,0.0013859212146027072,0.00011920445482802319,0.9496386257647367,0.0060356816775880735,0.15276446009146497,0.5309867756045774,0.06444017804504411,0.4014062469783611,0.04025470616664265,2.954340733570107e-06,6.43045324623217e-08,-7.306422950472401e-07,-2.3628206675720363e-06,142.0,/Users/francisco/Developer/Cities/Gemert-Bakel_NL,1.7630997001974846,12.319623100335509,68.17151731143178,10.586445359757809,6.2468004444479135,15.41097110370746,7.232688772719601,3.8605667983176017,5.017498196749779,7.861926313484124,0.3430011486826604,-3.873191762678473,-0.40051443793772096
Gennep,Limburg,the Netherlands,NL,17221,47.62,52644,1,1,1,361.63376732465355,Gennep_NL,-0.0006812891925854297,0.00015458061052527338,0.7346133170815873,0.008749872939252298,0.1859835024924801,0.09778200654669236,0.0253218215718275,0.11764101151573296,0.06770553100348974,4.092239798017689e-06,1.1995317163124665e-07,-8.561118492354617e-07,8.25474855004002e-06,143.0,/Users/francisco/Developer/Cities/Gennep_NL,-0.4563749986219689,7.518086240665783,27.866267203024403,9.5417986992836,7.51356770683705,1.1392804954110087,1.926896071308509,0.3115113843178244,6.200656559631974,5.282400580587258,0.3268748094375446,-1.3724500943883062,0.867572851938076
Goes,Zeeland,the Netherlands,NL,38998,92.58,67176,1,1,1,421.2356880535753,Goes_NL,0.0024520172958228652,8.584892665133895e-05,0.633990111202139,0.010313983217065295,0.041189224239471106,0.720479188329369,0.01348857244483464,-0.5368258033955351,0.12961794191759288,3.848366651596192e-06,-1.886128010126588e-06,-3.672948163732415e-06,-9.339907402180047e-06,144.0,/Users/francisco/Developer/Cities/Goes_NL,2.8649260125244522,5.3380937313170875,47.25999626690147,14.959105222630193,0.935403293415673,15.792411142767635,1.0614761340362187,-2.3667566015536075,7.791915472741386,8.5241404184843,-3.6438797319290783,-2.522924088968113,-1.6268724661739962
Goirle,Noord-Brabant,the Netherlands,NL,24003,42.99,51639,1,1,1,558.3391486392184,Goirle_NL,0.0005353093162996404,0.00014358022383325323,0.5021900081341317,0.008861872015896565,-0.018118840957109257,0.43328939871455596,0.028278994773517287,-0.09019206093283186,0.01389853552410086,3.256728577972796e-06,6.864434305244888e-07,-1.436270117567982e-06,-6.5449094230508565e-06,145.0,/Users/francisco/Developer/Cities/Goirle_NL,0.3702735004014095,6.203100803469551,29.01471927916077,9.925315703906572,-0.291683622977163,6.760459651297524,1.4172119903205953,-0.21293281647771103,0.7964826099404897,5.037826689068751,1.556704834941197,-2.7463247114560967,-1.090123554193499
Gooise Meren,Noord-Holland,the Netherlands,NL,58885,41.59,36206,1,1,1,1415.845155085357,Gooise Meren_NL,0.0051203125048768375,-3.0132297491061278e-05,0.5844635104437633,0.013462628552415047,0.16417356573834133,0.646767016421138,0.114915027878891,1.5801696402182235,0.37377968944924994,2.7837233914417086e-06,-4.583864720873111e-08,7.839858938567185e-07,8.891235141686589e-08,146.0,/Users/francisco/Developer/Cities/Gooise Meren_NL,8.094748340094363,-2.3200688852001874,40.47507358490441,22.245019461572397,3.426274510208291,15.86123778591546,4.338275578387744,2.8413360291537417,11.037319758380365,5.852294356448815,-0.10445427851611008,1.5049589061432087,0.0334818875095133
